review,rating,Label
"
I have purchased many pairs of Nike running shoes over the years from shoe stores, including Macy's. I always purchase size 10 and all have fit perfectly and comfortably. This pair I ordered through Amazon (size 10) are very tight fit, almost as though a half size too small. I am not sure if I should keep them. I am let down in that I can't trust websites selling a name brand shoe and then not fitting as those purchased inside of a store. Buyer beware.
",2,sad
"
Great shores, just what I wanted. I'm in my mid 80's and I walk around 25 miles per week. My old Nikes had many miles on them, it was time to get new ones. I was looking for a light weight shoe and this one is just is just perfect. I put the shoes on and went for a 2 mile walk, they were just great, not sore feet issues at all.
",4,happy
"
These are my favorite Nikes and I have 3 pairs. One is a women’s 7.5 and the others are boy’s 5.5. They all fit the same ( I think Nike runs small and I have wide feet, so I get a half size up). The fabric is stretchy and these are so easy to machine wash. I wear them to work often and they hold up well. I work in retail full time and I’m on my feet 8-12 hours daily. I’m also in my 40’s with heel spurs and sciatica. Good shoes are life changing!
",5,happy
"
Last year I ordered these exact same sneakers. The fit and comfort was perfect. I loved them and,  therefore, I ordered another pair this summer. I was disappointed with the new pair. The new pair is smaller and tighter although it is the exact same size, 9.5, as the older ones. What I noticed on the label is that last year's pair was made in Indonesia. This year's pair is made in Vietnam.  Nike's specs shrunk in the process. If in doubt, order larger.
",3,confused
"
After MANY years of wearing 3 kinds of shoes (Nike Cortez, Reebok Classics, and Chuck Taylor's), pretty much exclusively, i decided to try out something new......and dammit! Im sure glad that i did!!!These shoes are *extremely* comfortable, and weigh next to nothing! They feel great on my feet, and i couldn't be happier with my purchase. Theyre also very breathable, and look great with pretty much anything.I think i have found my newest ""permanant"" shoe. I will definitely be buying these again next time, and most likely for the forseeable future.
",5,happy
"
I love these sneakers!  I have them in several different colors because they are so comfortable and help my painful feet feel better.  Love them!
",5,happy
"
In my 80s but active and I need a comfortable shoe with support and it's great if it looks good at the same time.  This does all of that.
",5,happy
"
These are nice looking Nike’s at a good value. Delivery was delayed and it was never advised why but I am satisfied with my purchase totally
",5,neutral
"
Wafer lite and squeaks when you walk seller did not get back to me.  Good looking shoe.
",2,confused
"
Bought for work because I needed all black sneakers so went for these because I trust Nike. So far so good they do what there supposed while being more comfortable then some of the other Nike running shoes I’ve bought on amazon
",4,neutral
"
Definitely a good shoe. Needs to be broken in so it will be more comfortable
",4,neutral
"
This shoe is about one size too small than the average shoe. I ordered my regular size and it fitted too tight.
",3,sad
"
Wore this shoe basically everyday for 2 years just recently the sole has started to come apart and there are holes in the front of each shoe definitely got my money's worth
",5,neutral
"
Fit as expected!
",5,happy
"
The only shoes that don’t hurt my feet. They have zero arch support which is good for me because any shoe that supports my arch will hurt my left foot.
",5,happy
"
The shoes fit my husband well, after he reordered a 1/2 size up.  The shoes run a little small.  He normally wears a size 11.  They had to be exchanged for an 11 1/2.  It’s a well made shoe.
",4,neutral
"
I loved these shoes because they fit super perfect on my 13 year old son.  I would recommend this seller to my family and friends for sure.
",5,happy
"
Great looking sneaker and comfortable but I had to exchange for a half size larger because it runs a little tight and narrow. Once I got the larger size, it fits perfectly and feels pretty sturdy for running, gym and everyday walking
",5,happy
"
These sneakers are very comfortable and very lightweight. Third pair I've purchased. Have them in white, black, and now gray. All were different prices. Go figure !!!!!!!
",5,happy
"
It's a quality shoe, I'll give it that. Can't go wrong with Nike, but it's not as comfortable as I was hoping from reviews. I stand and walk on hard concrete floors 9 hours a day, very little relaxing. By the end of my day my knees are killing me, and my feet ache. Well, my old shoes were ok for that, made a heck of a difference with dr shoals insoles. But these shoes don't feel any better, they might actually be a bit more uncomfortable at days end. The white sole is also filthy after only a week walking around, so not the best for a dirty environment, but what shoe is... At least their new and free of holes.😊
",3,sad
"
I wear sneakers pretty much all day every day year round, and this type of shoe is very comfortable. I have owned and worn  these shoes in the past(four pairs so far), and will probably continue  to buy them in the future/
",5,happy
"
I needed some new walking shoes and something for the spring/summer season. These fit my feet perfectly. I love the material that stretches around the toes. I kept forgetting I had them on they're so comfortable. I feel like I'm wearing socks and I love a simple, classic look. I would definitely buy these again.
",5,happy
"
Okay these are my favorite sneakers but the pair I just received are deformed. If you look at the right tip of sneaker it’s mis-colored but it’s an overuse of or spill over of glue. Now I’m stuck with them so be careful ordering online.
",5,sad
"
True Size 9, 4E are not easy to find, especially in a reasonable looking style. Quite comfortable as well.
",5,happy
"
i git it and fit little tight. butstill okay to wear. like it and gonna buy it again later
",4,neutral
"
Good pair of shoes, but the sole on the right foot easily slips off with every wear. I have to adjust them each time, which is a bit annoying. Other than that, good pair.
",2,neutral
"
I was immediately surprised at how light weight these are. It was like putting on air. Really well ventilated too. And the comfort Is great it's like I could sleep with these. Not in a weird fetish way but just like I could fall asleep while still wearing them on my feet is what I mean.
",5,happy
"
Probably the most COMFORTABLE sneakers I've ever worn. We were making fun of them in the store calling them ""moon shoes', but then I put my feet in them and my face dropped. I went right to checkout and bought them. They are sneakers but feel even more comfortable than slippers. There are no hard seems on them so they fit evenly around your foot with no pressure points. I have a wide foot and these adapted perfectly. I came right on Amazon to buy a second pair. I might even buy a third and hang on to them.
",5,happy
"
A lot of reviews said they were getting fake ones. These seem very real and are amazing. these are nike running shoes and are amazing like they always are.
",5,happy
"
Fit perfect, look great
",5,happy
"
A little small in the toes, and I have a narrow foot. But it feels like I'm walking on a cloud!
",4,happy
"
I wear them for running and they feel very comfortable. For the price they are very worth it. It is very bare bones so know that going in. If you want all the bells and whistles that seem to come with shoes these days, you're going to have to pay for it.This is a pair of shoes that will support, stay on your feet, and feel comfortable. Thats it.
",5,happy
"
After just a few runs, I’m already wearing down the tread greatly. This is probably best suited for indoor running and exercises and not any outdoor use. The shoe breathes well and has a snug fit I was wanting, but it seems to be breaking down after only 3 weeks, and I’m alternating shoes with workouts as well.
",3,sad
"
These shoes were great and very comfortable, however they only lasted 5 months before a hole appeared in the top of the shoe. Additionally, the netting at the front of the shoe began to come loose from the rubber sole at the tip of the shoe. Pretty disappointing, as these shoes are very lightweight and comfortable. For reference, I wore them to the gym (2-3x a week) and whenever doing any time of physical activity outside.
",3,sad
"
Second pair of these shoes I've gotten for my husband.  He really likes them.
",4,happy
"
The shoes indicate the size ordered but are smaller than other Nike shoes with the same size label so I had to give them to a friend with smaller feet.
",2,confused
"
I bought this shoe because it was listed as one of the top shoes to buy for people on their feet all day, plus some of the reviews here said it's a great shoe for that purpose. I work in a warehouse, ten hour shifts. I spent a lot of money, expecting that these shoes would deliver. By the time I get home from work every day, I can barely walk anymore, so I was hoping to find a pair of shoes that would alleviate my foot pain. I wore these the first day and was disappointed that they did not deliver like so many other people said. After only a few hours on my feet, I was back to being in pain and found no difference from wearing these shoes than any other shoe.
",2,sad
"
I have flat feet, and finding a comfortable walking/running shoe is extremely difficult.  My job requires a LOT of walking several hours a day, and these feel like I’m wearing socks!  Incredibly soft and comfortable, and I can walk all day in my flat feet.  I was so impressed with these that after just 3 days I ordered another pair in a different color.If you have flat feet like me, you will absolutely LOVE these!
",5,happy
"
Will never buy from this seller again ! Shoes fell apart after 60 days with very little wear ! Horrible customer service
",5,angry
"
These shoes are so amazing!  I bought this pair for my boyfriend to wear when he works out.  Love the way he looks wearing them when he wears them with out socks.  GIGGITY!
",5,happy
"
The toe box is really tight and the fit is a bit narrow. The shoes seemed comfortable but I did not do more than try them on before I decided to return them. If you have narrow feet these shoes should be good for you.
",4,neutral
"
I bought these on sale and I loved them when I got them but they were a bit too small, too painful to wear. I wear 9.5 mens in other Nikes so I figured all their shoes run the same...they don't. I wish I could return for a bigger size but the price had more than doubled since I bought them so I just got a refund which was very quick (thank you amazon) I had a refund in my account a few minutes after I dropped them off at UPS store. If buying get a size bigger for sure! maybe a size and half to be safe. Cool shoes though, seemed comfortable and added height.
",3,sad
"
I have a big foot (size 11 women's shoe).  I purchased the black pair in a men's size 10, they are alittle bit wider in the toe area whereas a women's shoe fits tight and a wide is too wide.  Very comfortable so I found these online and ordered them in white.
",5,happy
"
These fit as expected. These are good for people who are on their feet all day and give good support.
",5,happy
"
4th pair of these shoes. Nothing else compares to the comfort and light weight feeling of these bad boys
",5,happy
"
I bought it for my younger brother as a gift from “America “ . I got true size, light and comfortable but I didn’t like one thing.  The glue on the shoe was not neat and so visible.
",3,neutral
"
Bought for my father they were a bit tighter than expected and not very breathable
",4,neutral
"
I absolutely love these shoes. Man are they comfortable. Probably the most comfortable shoes I’ve ever owned. This was the second pair I bought. BUT I keep having the same issues with them. After 3-4 months a hole always appears in the area where my big toes are. I saw another review just now talking about the same thing. I got them for $40 and I see they’ve gone up to almost $100. I didn’t mind buying a second pair because of the price, but for $100 I would never. Not for the poor quality.
",3,sad
"
My new favorite pair of shoes. Got these for 55 on Friday and they were at my door on Sunday. I'm pretty sure these are the casual/walking shoes I'll be wearing from now on. I'll save my Air Force Ones for those special occasions. They also give you a good amount of lift. Super clean black, I'm just hoping I don't get the white part dirty too quickly
",5,happy
"
The shoe itself is comfortable and fits fine, however the traction faded within months. If it rains you literally can't wear these shoes or you'll feel like your walking on ice slipping around everywhere. Such a huge disappointment  esp for a nike shoe at the 100 dollar price point.
",1,sad
"
Use these for walking everyday. Nice fit, comfortable wearing soles.
",4,happy
"
I bought these for my son, who runs track for his local high school.  He reports that they fit just great and he could not be happier.  They seem to be well built and not too expensive, so I would say they are a good value for the money.
",5,happy
"
I have ordered these in the past and they are great for running.  I reorder when I feel they are loosing support, about 4-6 months.  I have 2 pair I rotate.
",5,happy
"
Love these shoes for daily use. Comfy. Goes with anything. Just wish the fabric cover over the insert was glued into place better. Mine started to slowly loosen up until it came out completely. Have had a few of these shoes and it happens after 2 months of wearing them. Not a big deal since they are so cheap, and inserts are cheap to buy.
",5,neutral
"
It is a comfortable shoe. I use them for work. Im standing the majority of the day. They do give in soon, but for the price theyre fine. Ive ordered at least 5 pairs so far. No complaints.
",5,neutral
"
A great summer sneaker that’s breathable and lightweight
",5,happy
"
This shoe is so perfect that we actually have two extra pairs in the closet for when we wear the others out.
",5,happy
"
These shoes are always a size and a half to small. I bought 9.5 size last year (all my shoes are 9.5) and they were WAY to small. I ended up giving them to my son. These are size 11 and they fit snug. Not sure why they do this with the sizing.
",5,confused
"
I keep buying these same shoes every time I need a new pair. Good stuff, I get a year out of them easily.
",4,happy
"
Great option for summer months! Lightweight and really comfortable!
",5,happy
"
These shoes are not the best looking, but they are so very comfortable. I have achilles tendinosis, and walking is extremely painful. However, the heal on these shoes relieves the pain and make it possible for me to get around. Highly recommended for anyone who is on their feet for extended periods, or if you have sore heals or achilles tendinosis or tendinitis.
",5,happy
"
The Nike Tanjun make you think you are walking on air. They are light weight and very comfortable.
",4,happy
"
These are nice shoes! I will say from past experience, that Nike shoe sizes do run small. I normally wear a 10 1/2, but with Nike I wear an 11 1/2. I bought 11 1/2 and they fit perfectly and they are very comfortable. Hard to find basic black and white shoes anymore. Everything is either neon orange or some other crazy color. I do recommend these shoes though. Just be carefull about the size you order.
",5,neutral
"
The price was right on and it’s a very comfortable sneaker ....easy to put on ...no regrets here 👌
",5,happy
"
The shoes are OK for the price. If you have a wide foot don't try this one it's pretty thin. The color is true to the one in the picture. I like it. Fits nice.
",4,neutral
"
Third pair I bought these sneakers are like wearing slippers almost! I ordered a 4th which comes tomorrow or Thursday in case they stop making them!
",5,happy
"
I love Nike athletic shoes.  I really like this particular style.  It is light-weight & very comfortable.  It provides support but doesn't feel too restrictive.  The body of the shoe breathes so my feet stay cool.  Great shoe!
",5,happy
"
Bought a pair of these shoes earlier this year. I've worn them almost daily for months now and have never liked a pair of shoes better. Lightweight yet sturdy and fairly good looking. I had to purchase a backup pair, because I know I'll wear my current pair out someday.
",5,happy
"
These were kind of narrow and hurt my feet until like the 6th time I wore them...  Then again I have wide feet, so that could be part of the issue.Also the toe started separating from the front of the shoe like the 4th time I wore them,, so I was not happy about that.. Bought nikes before in the past, and never had the issue.Love the all black tho!!
",5,sad
"
Great for medical workers, very comfortable and I’m on my feet all day long.
",5,happy
"
I like a lot very comfortable is great for gimnacio,I buy again and again
",5,happy
"
You may as well sign me up for automatic annual re-order on this product.  It's the second pair that I ordered.
",5,neutral
"
The sports style is very nice It's comfortable to wear without squeezing your feet It's very soft and comfortable Net surface breathable It's highly recommended
",5,happy
"
Runs a half size small. If you wear a size 9 mens, get a size 9.5.
",4,confused
"
Just like the photos!! Found these in store but had a gift card and saw they were cheaper on Amazon. I am usually a 7.5 in Women's and per the reviews instead of ordering a 6 in kids, I ordered one size up and went with the 6.5. So glad I did and they fit perfect! Super comfortable too!
",5,happy
"
Worn less than a year and the bottom of the soles are completely worn, so bad in fact walking across any wet surface is a hazard. Tossed in the trash today.
",1,angry
"
Love them. A 5 Star Buy! I am an Amazon delivery driver and I need comfortable shoes. These are great.
",5,happy
"
The shoes feel great. Could use a little more cushion/padding
",4,neutral
"
I like the style and the fit is good.
",5,happy
"
These are the lightest sneakers I've ever owned. I got them to do a lot of standing. Very comfortable. I had to return the first pair for the next smaller size. (Free return. No problems) Usually take a 9.5. In these had to take a 9.0.
",5,happy
"
Daighter has large feet so bought men's size. Looks and feels great.
",5,happy
"
They are so light, it feels like wearing a pair of socks.  Very comfortable; the look good enough to be able to wear with business casual clothing.I'd imagine that they can't last too long since they are so lightly constructed, but even if that is so, their price-point makes it worth it for the comfort and fit.
",5,happy
"
I got these shoes for a birthday present.  The birthday has not yet occurred, so I cannot answer if the recipient was pleased, etc.  Sorry I'm not more help.  They look nice in the box....
",3,neutral
"
Delivered a week late, but I finally got the shoes and everything was as expected.
",5,neutral
"
My order arrived in a plain white box-not even a Nike box. There was no packing in it, and the laces were untied. This is a gift and I am totally disgusted with the way it arrived. IG it had been returned, ok, but I do expect a nicely packaged item. WTH????
",3,angry
"
Cool shoes, have a nice knit finish to them, but they definitely run narrow in the toe.  I am a size 11 and have many Nike pairs in a size 11 and have never had that issue before.  I'm hoping they break in a little with regular use.
",4,neutral
"
Worth the buy. I always look at reviews before buying especially over $50 but this was worth it.
",5,happy
"
Great price, great colors offered
",5,happy
"
I wear a size 10 Shoe and ordered a size 10, however it is one size too small
",3,sad
"
Product is comfortable. Price is little high.
",5,neutral
"
sneaker is in great condition just runs alittle big
",4,neutral
"
My feet get hot and I hate most other shoes. This is my 4th pair and I love them.
",5,happy
"
The shoes are amazing literally the best standing sneakers I have bought. Next time I buy them I have to to get a size up because the fit is too exact.
",4,happy
"
I use them for indoor soccer, they work and fit great.
",5,happy
"
My son was happy with these sneakers
",5,happy
"
This is really good summer shoes. That is must have. This not only look good! It actually feels perfect on the feet. I wish all colors are in stock. As of today ( 10/01/2019 ) most colors are out of stock.
",5,happy
"
This is how the box came. We are giving this as a gift and it looks like we dug them out of a dumpster.
",3,sad
"
Better than last pair
",4,happy
"
When I first put these on they were a bit tight but figured they'd stretch a bit.  They did not, while they were ok in the toe area, the width was very snug.  My main issue with the shoe was that for all the apparent cushioning, there is actually very little once you put them on.  It is a very, very firm shoe with little to no arch support, I could feel myself standing on my heals.The mesh of the upper is very nice and does ventilate well.  If you will be doing a reasonable amount of standing or walking, these are not the shoes to wear.  I wear a standard width size 10 for the last 30+ years, these are on the snug side.
",2,sad
"
Love these.  Super comfortable.  I can be on my feet all day in these.
",5,happy
"
Finally Nike has offered a shoe in the wide version! Love their product but too narrow for my feet. New Balance has been shoe of default (great shoe just like Nike’s styling better). Bought 3 pairs while they were available. These shoes feel like you aren’t wearing any at all!!
",5,happy
"
Everyday wear. Great looks and price.
",5,happy
"
Very very comfortable, fewls as if I'm walking on air.
",5,happy
"
Shoes are awesome and it fits perfect, fresh, I don't qualify on 5 because the pair that I got, it arrives with the peeled logo and i ship internationally so I can't do a return to replace, everything all is ok that's the only problem
",4,neutral
"
Pretty good shoe just a little narrow in the middle of the shoe. I have noticed that the shoe creates a lot of static and I occasionally get shocked when touching anything metal other than that really great shoe.
",5,neutral
"
i like the look and feel of these shoes but find the arch support lacking and the size runs small. i ordered size 9.5 but would have ordered 10 if i knew
",3,confused
"
Excellent shoe to use for recreational activities and very comfortable.
",5,happy
"
These fit true to size and were very comfortable right out of the box.  This is a nice, light, breathable shoe.  I have not had them long enough to attest to their durability, but, as for comfort and fit, they’re very nice.
",5,happy
"
Shoe narrow and small, seemed like material not substantial
",3,sad
"
Runs a bit small. Bought these as a gift for our son, but they were to small. My husband typically wears an11 1/2 but these, a size 12 , fit perfect.
",5,confused
"
Timely delivery. Fantastic condition.
",5,happy
"
I have purchased many pairs of sneakers over the years, but the Nike Tanjun Running Sneaker literally has been the only pair I've owned that has checked all the boxes. They are light weight, super comfortable, stylish, durable, and fit perfectly. I have worn them almost daily for months now and they still look as good as the day I bought them. I highly recommend these sneakers!
",5,happy
"
They are very light but have good support and look good too. I’ve been having pain in my forefoot and a bunion on the top of my foot. I’ve been walking with these shoes and haven’t experienced pain like my previous walking shoes.
",5,happy
"
Good shoes! Sharp looking! Easy to throw in the wash! Not super comfortable or supportive. Not good for long walks. But nice looking lightweight sneaks!
",4,neutral
"
Comfortable sneakers with great arch and foot support. I use my sneakers for work the gym, shopping and everyday walking on these rough uneven sidewalks. I can walk and smile for hours when wearing these sneakers 😊. Karen A.
",5,happy
"
I swore my whole life that o would nevdr wear or buy nike or any athletic/basketbsll shoe.  Well.  Ay 37 my feet hurt.  And my Nike  Tanjun shoes are the lights t and most comfortable  shoes ive ever had on my feet.
",5,happy
"
Extremely comfortable and super light weight. Would be 5 stars if they were hi-tops but that's just my personal preference.
",4,happy
"
The shoes are kinds of snugged, so you have to loosen them up a bit. These are my fourth pair of  tanjun nikes, and feel like the rest. These shoes will give an extra spring in your step. I totally recommend these shoes if your working 8 hours + a day.
",5,happy
"
Fits great. It’s a nice snug fit but not to the point that it’s uncomfortable. Pretty lightweight.
",5,happy
"
I bought these for my boyfriend, and he absolutely loves them! He wears them all the time and they look great on him. Very stylish! He said he always wears a size 11, so that's what I bought, and they fit perfectly.
",5,happy
"
I’ve bought these in the past and they were perfect and very comfortable. The seller I bought from this time was different but I wasn’t disappointed as the product was delivered on time and was as described. Would definitely recommend this product.
",5,happy
"
They’re light & comfortable.
",5,happy
"
I bought these same shoes but in a different color at Fred Meyer 6 months ago in a size 12 and were awesome. Bought them online in a different color but same size and they are too small. Not sure why that is. Order size bigger if this is the case
",3,confused
"
I was very impressed with how good this shoe feels,feels lightweight but still very sturdy and fit.i did notice even after walking a little my feet still were comfortable,this is a smooth great shoe, I will be ordering more colors! Thanks!
",5,happy
"
Got it for my husband he loved it
",5,happy
"
The sneaker was light,  comfortable and fit perfectly.  Will definitely buy again.
",5,happy
"
nothing more to say,, I like them--thank you !
",5,happy
"
Somehow only $36 and exactly the pair I was looking for!
",5,happy
"
Light weight and comfortable.
",5,happy
"
I work 80 hours a week. I am going to put these shoes to the test. This is my second pair and I must say these shoes can take a beating. I have foot problems but these shoes help with the pain. I stay on my feet all day and I recommend them Comfortable and lightweight.
",5,happy
"
Husband hates them. He’s a little picky. Said they too narrow and not true to size.
",4,sad
"
Fits perfect. Good color. Comfortable shoe. Perfect tennis shoe
",5,happy
"
Overall very happy with the shoe. I use it for everyday not recommended for running
",5,happy
"
Bought for my husband. He loves them!!
",5,happy
"
Exactly like a previous pair that my son had.
",5,happy
"
It has met and exceeded my husbands expectations
",5,happy
"
love the look and fit. do you have these in women shoes
",5,happy
"
Bought these for my son. He loves them!
",4,happy
"
Great light weight runner.
",4,happy
"
They came well packaged and fit perfectly!
",5,happy
"
As a dancer, I have been looking for shoes that I can move in and can be worn for hip-hop class, and these are absolutely perfect for that! They are very lightweight and are super great to run, jump and of course dance in. I 100% recommend these shoes.
",5,happy
"
Great shoes, my fiancé loves it, he wears for work 9 hour straight
",5,happy
"
Very soft, breathable and comfortable sneakers. Wide size fits fine on my wide feet. These sneakers feel like I'm walking on air and are made very well. I really like how comfortable they make my feet feel. Will buy again.
",5,happy
"
Comfortable! Perfect fit! A nice looking shoe and very lightweight.
",5,happy
"
My boyfriends likes his new shoes and uses them as his everyday shoe
",4,happy
"
Order these for my husband and they fit perfect . He wears a size 12 and has a narrow feet. With the breathable texture on the upper sole it very comfortable.
",5,happy
"
Very comfortable nike sneakers. Will buy again. A++
",5,happy
"
Very comfortable I wear it to work and walking.
",5,happy
"
bought them 2 years ago liked they r still in good shape. re ordered just to have very comfterable and light .
",5,happy
"
He shoes arrived on time and they are the real thing no knock offs this is my second pair, I use these shoes a lot when working out and running they hold up real good.
",5,happy
"
LIKE PRODUCT WOULD LIKE TO SEE IN OTHER COLORS( WHITE WIT BLUE)
",5,neutral
"
When Nike says ""engineered for all-day everyday comfort,"" they mean it!  This is the most comfortable shoe - right out of the box - that I've ever worn.
",5,happy
"
These sneakers are perfect for my husband.
",5,happy
"
Admittedly politics played a role in buying these but- they are Nike’s and they are great. Very comfy, solid sneaker - great for just wearing around and going on a run.  Trump fans are missing out ;)
",5,happy
"
Add a half size to what you think you need, they run just a bit small. Good quality and comfortable though.
",5,neutral
"
I use the shoes for work averaging 7 miles per day. Always on my feet so comfort was important. Also being a dad of 2 athletic girls they had to be stylish. Achieved both with these.
",5,happy
"
I absolutely love how light these shoes are. They wrap my feet in comfort and support. They look attractive as well. For sure will be getting this brand again soon
",5,happy
"
Everything was perfect
",5,happy
"
Very comfortable and unbelievably light weight. After wearing them to work and working a double, I decided to order the same kind in other colors to fit the rest of my wardrobe. It also costs ALOT LESS here than on Nike.com.
",5,happy
"
May run a 1/2 size smaller than label. Very comfortable and lightweight.Has style for sneakers.Like um pretty dog gone good.
",5,happy
"
I purchased these shoes because they caught my attention.  I'm size 10 for all my shoes so that's the size I chose when I ordered this pair and they fit perfectly. I'm in love with how comfortable they are and how stylish they look.  I've received alot of compliments on them.  Worth the money.
",5,happy
"
My brother is a doctor / physician . standing on his feet very very long hours. and this is the only type of sneakers that works for him . I bought him almost 4 pairs of the tanjun cus they solved a foot problem for him .
",5,happy
"
Great shoe, very comfortable!! Ordered a men's 8.5 (women's 9-9.5). Love the support and color of the shoe. It appears just as pictured. Arrived as promised. Very happy customer.
",5,happy
"
This worked out well, we ordered one pair that was too small (my error I think) returned it and reordered and it arrived in good shape, they fit my son and loves them.
",5,happy
"
These are the most comfortable shoes I've ever worn. I work on my feet all day and these keep me moving and in ZERO discomfort. I usually wear an 11.5 but this is a 12 for me. I'd do a half size bigger for the perfect fit.
",5,happy
"
Shoes fit like gloves. Very comfortable and stylish.
",5,happy
"
fit nicely and very comfortable. looked good on my feet. plan on buying another pair soon
",5,happy
"
I bought these shoes for daily comfort since I'm healing from a sprained ankle. They're the most comfortable sneakers I've bought. Super lightweight and extra cushion on the soles. The fabric is very breathable and they look great. Definitely highly recommend these shoes
",5,happy
"
A tad tight. Good-looking fabric & weight. Takes a few wearings to get comfortable.
",4,neutral
"
i purchased it for my son. He loves it and it fits comfortably. looks true to the photo as well. he says its his most comfortable shoe ever mainly because of the strong but breathable material used to make the upper part of the shoe..
",5,happy
"
They are light weight and comfortable. My 15 year old son loves them. He wears them more than his other more expensive shoes.
",5,happy
"
Very comfortable. Good walking shoe.
",5,happy
"
Product met expectationsPerson receiving them was very happy.
",5,happy
"
Awesome shoes! I'm between sizes and these are narrow in the toes. If I had gone a little bigger I probably would never take them off!
",4,confused
"
Look great, fit perfectly, provide great support, I was also surprised how light they actually were yet still well built. Will be buying another pair before they run out.
",5,happy
"
Got these for my dad because I had a pair and love them. He loves them also!!! They are so light and comfy!
",4,happy
"
Very comfortable.  Wanted to support Nike for their brave stance.
",4,happy
"
These are extremely comfortable sneakers to wear on a daily basis. Very lightweight (despite the relatively thick sole). And very breathable.
",5,happy
"
It was too small for a size 11.5
",3,sad
"
My Fiance loves this shoes mostly because of its comfort. He had shoes he always complained about so I did a little research and decided to go with this. Best choice!
",5,happy
"
Nice fitHip lookNot like a sports sneakerCan be worn with jeans / sweats / dress pants
",5,happy
"
I bought them for my husband and he loves them
",5,happy
"
Shoes came 3 days early then expected. Arrived in orange Nike box, the box was a little beat up but shoes look exactly like pictured.
",4,neutral
"
Nike is my favorite shoe. Very comfortable and lightweight. Feels like you're walking on air.
",5,happy
"
great shoe for walking and standing long periods of time
",5,happy
"
I ordered a pair of these size 8 wide. What came were a used pair, size 8. The box wasn’t new and said size 8. The person who put stickers on the box covering where it’s marked size 8 with stickers that say say size 8 wide. The sneakers I paid for were supposed to be brand new. They weren’t. The left sneaker was incorrectly relaced. The bottom of the sneaker was worn down. For the money I paid I expect, no I demand brand new, quality product, not sneakily refurbished trash.
",1,angry
"
Fits as expected. Nice shoe.
",5,happy
"
While the color matched perfectly and the fit was correct, the shoe was too light. I don't think these will last.  I stubbed my toe and it hurt like crazy!! The adidas i brought earlier were much stronger.
",3,sad
"
My new favorite sneakers. They are so comfortable & breathable. This is actually the second pair that I have bought. They also arrived on time. Great seller & a great item!
",5,happy
"
Super light and comfortable, try not to wear them when it's raining because these shoes are impossible to keep clean.
",4,happy
"
Perfect and on time
",5,happy
"
Very comfortable. Work on my feet as an RN for very long hours and they’re great. But a new pair every 6 months. Very light and good support.
",5,happy
"
Great sneaker... my son says they’re the most comfortable sneaker he has ever worn. This is his second pair!
",5,happy
"
BEEN LOOKING FOR THIS STYLE FOR A LONG TIME TY AMAZON
",5,happy
"
I've always worn men's size 9.5 in Nike products, this is the first pair ever that has been too small
",3,sad
"
My son is 10 1/2 size shoes and he loved this present. Very light, but is not water resistant, do not use them under raining or snowy days
",5,happy
"
I had been searching for a comfortable pair of shoes for a while. I am on my feet all day with my job and I needed something that allowed me the comfort I needed. These shoes did just that!
",5,happy
"
These are cute shoes. Nike shoes are not really comfortable  more for look.
",5,confused
"
Comfortable and cozy shoes. I'd recommend getting a half size up.
",4,happy
"
I bought these for my 13 year old son. He has said twice that they are really comfortable and he likes them. What? A 13 year old actually likes something? Score. Product is as described and fit as expected.
",5,happy
"
Comfortable, good looking shoes but 6 months in the fabric is starting to rip at the toe. Not durable shoes and will not last longer than a year under daily regular walking use. Would not purchase again.
",2,neutral
"
First these came and they were too tight, tried to wear them for a while anyway and got a hole in them, fell apart, very disappointed in Nike
",2,sad
"
Good product for the price
",4,happy
"
The shoes are great, I used to have a lot of pain on my Achilles' tendon but not anymore thanks to these shoes, but just be careful, Nike usually runs a little bit smaller so just buy half size up
",5,happy
"
My son liked these. The box, however, was so beat up (it was literally held together by rubber bands) that it was impossible to wrap as a Christmas gift. I cannot believe anyone would let an item leave the warehouse in that condition.
",3,happy
"
It feels comfortable. I haven't wore it yet so this post is pre-wear.
",4,neutral
"
Got these as a gift for my 15 year old brother at his request. He loved them and wouldn't stop screaming ""they are soooo comfy!"" They also looked so good on him that I got a pair of women's tanjuns for myself.
",5,happy
"
Great shoe.  I bought one size too small. Hurts to wear for long period of time.
",4,neutral
"
The shoes themselves were perfect. However, the packed box they came in was damaged, which was worrying.
",4,happy
"
Normally my Nike are 11.5.  11.5 on this one was a bit too small.  I can still wear them, but can't run in them.
",4,happy
"
Really appreciated these after trying to replace with a cheap pair of a different brand....  These are very comfortable shoes.
",5,happy
"
Very good looking sneaker - good fit for size - very light weight - very comfortable wear - very little support when walking.
",4,confused
"
Unfortunately, I had to return these sneakers because they were too small for me.  I like the shoes though and I could tell that they would've been comfortable.  For that I give it a middle of the road 3 stars, only because I didn't get a ""real"" feel for them.
",3,happy
"
Love the fit and comfort.
",5,happy
"
Best pair of sneakers I ever owned. Look great and feel even better. Make sure you only wear them in decent weather, the mesh provides no protection for the elements.
",5,neutral
"
Love the sneaker!  Fits perfectly and feels great!  and a great value at the price
",5,happy
"
Very great comfortable fit shoes, pretty pricey though, was able to get a okay deal for around 70
",4,happy
"
Not bad shoes, comfortable,they do not appear to be well made. I don’t know his long they will last. I do not think I would purchase them again
",3,happy
"
I'm loving my new shoes. The size is perfect, they look great and so comfortable. I'm hoping to buy another pair soon.
",5,happy
"
Comfortable with good support
",5,happy
